simulation,generation,rho,alpha
10,9,0.234375,0.8888888888888888
10,10,0.421875,0.8888888888888888
10,11,0.28125,0.8888888888888888
10,12,0.46875,0.8888888888888888
10,13,0.484375,0.8888888888888888
10,14,0.40625,0.8888888888888888
10,15,0.46875,0.8888888888888888
10,16,0.359375,0.8888888888888888
10,17,0.546875,0.8888888888888888
10,18,0.328125,0.8888888888888888
10,19,0.5,0.8888888888888888
10,20,0.546875,0.8888888888888888
10,21,0.28125,0.8888888888888888
10,22,0.421875,0.8888888888888888
10,23,0.125,0.8888888888888888
10,24,0.140625,0.8888888888888888
10,25,0.15625,0.8888888888888888
10,26,0.078125,0.8888888888888888
10,27,0.078125,0.8888888888888888
10,28,0.21875,0.8888888888888888
10,29,0.09375,0.8888888888888888
10,30,0.203125,0.8888888888888888
10,31,0.125,0.8888888888888888
10,32,0.21875,0.8888888888888888
10,33,0.046875,0.8888888888888888
10,34,0.078125,0.8888888888888888
10,35,0.03125,0.8888888888888888
10,36,0.0,0.8888888888888888
1,0,1,1.0
1,1,0.921875,1.0
1,2,0.5625,1.0
1,3,0.65625,1.0
1,4,0.5,1.0
1,5,0.609375,1.0
1,6,0.484375,1.0
1,7,0.546875,1.0
1,8,0.421875,1.0
1,9,0.515625,1.0
1,10,0.609375,1.0
1,11,0.609375,1.0
1,12,0.734375,1.0
1,13,0.1875,1.0
1,14,0.046875,1.0
1,15,0.078125,1.0
1,16,0.078125,1.0
1,17,0.109375,1.0
1,18,0.03125,1.0
1,19,0.03125,1.0
1,20,0.015625,1.0
1,21,0.0,1.0
2,0,1,1.0
2,1,0.390625,1.0
2,2,0.3125,1.0
2,3,0.09375,1.0
2,4,0.109375,1.0
2,5,0.109375,1.0
2,6,0.140625,1.0
2,7,0.015625,1.0
2,8,0.015625,1.0
2,9,0.03125,1.0
2,10,0.03125,1.0
2,11,0.03125,1.0
2,12,0.046875,1.0
2,13,0.078125,1.0
2,14,0.046875,1.0
2,15,0.078125,1.0
2,16,0.15625,1.0
2,17,0.234375,1.0
2,18,0.1875,1.0
2,19,0.3125,1.0
2,20,0.359375,1.0
2,21,0.453125,1.0
2,22,0.53125,1.0
2,23,0.671875,1.0
2,24,0.640625,1.0
2,25,0.671875,1.0
2,26,0.75,1.0
2,27,0.6875,1.0
2,28,0.75,1.0
2,29,0.578125,1.0
2,30,0.609375,1.0
2,31,0.296875,1.0
2,32,0.15625,1.0
2,33,0.0,1.0
3,0,1,1.0
3,1,0.4375,1.0
3,2,0.609375,1.0
3,3,0.765625,1.0
3,4,0.734375,1.0
3,5,0.5,1.0
3,6,0.421875,1.0
3,7,0.375,1.0
3,8,0.0,1.0
4,0,1,1.0
4,1,0.75,1.0
4,2,0.703125,1.0
4,3,0.296875,1.0
4,4,0.203125,1.0
4,5,0.15625,1.0
4,6,0.265625,1.0
4,7,0.359375,1.0
4,8,0.5,1.0
4,9,0.4375,1.0
4,10,0.46875,1.0
4,11,0.46875,1.0
4,12,0.5,1.0
4,13,0.0625,1.0
4,14,0.109375,1.0
4,15,0.0,1.0
5,0,1,1.0
5,1,0.09375,1.0
5,2,0.078125,1.0
5,3,0.1875,1.0
5,4,0.203125,1.0
5,5,0.296875,1.0
5,6,0.109375,1.0
5,7,0.140625,1.0
5,8,0.03125,1.0
5,9,0.0,1.0
6,0,1,1.0
6,1,0.734375,1.0
6,2,0.234375,1.0
6,3,0.015625,1.0
6,4,0.015625,1.0
6,5,0.0,1.0
7,0,1,1.0
7,1,0.375,1.0
7,2,0.4375,1.0
7,3,0.3125,1.0
7,4,0.546875,1.0
7,5,0.015625,1.0
7,6,0.03125,1.0
7,7,0.03125,1.0
7,8,0.015625,1.0
7,9,0.03125,1.0
7,10,0.0,1.0
8,0,1,1.0
8,1,0.0,1.0
9,0,1,1.0
9,1,0.640625,1.0
9,2,0.046875,1.0
9,3,0.03125,1.0
9,4,0.0625,1.0
9,5,0.15625,1.0
9,6,0.0625,1.0
9,7,0.125,1.0
9,8,0.09375,1.0
9,9,0.171875,1.0
9,10,0.28125,1.0
9,11,0.53125,1.0
9,12,0.59375,1.0
9,13,0.765625,1.0
9,14,0.765625,1.0
9,15,0.78125,1.0
9,16,0.234375,1.0
9,17,0.0,1.0
10,0,1,1.0
10,1,0.234375,1.0
10,2,0.140625,1.0
10,3,0.03125,1.0
10,4,0.015625,1.0
10,5,0.046875,1.0
10,6,0.109375,1.0
10,7,0.15625,1.0
10,8,0.171875,1.0
10,9,0.109375,1.0
10,10,0.0,1.0
